deal_id,customer_id,salesperson_id,deal_value,current_stage,status,created_date,closed_date,date_logic_error,deal_duration_days,customer_company,customer_contact,customer_email,customer_phone,customer_email_status,salesperson_name,salesperson_email,salesperson_role,salesperson_email_status,activity_count,last_activity_date,act_call,act_email,act_follow_up,act_meeting,act_note,act_unknown,email_count,last_email_date,positive_emails,negative_emails,engagement_score
D0791,C0240,U006,6065.08,Closed Won,lost,,,False,,Cooper Llc,Eddie Adams,eddie.adams@hotmail.com,(647)359-8762x2023,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,3,2026-10-05,0.0,0.0,3.0,0.0,0.0,0.0,1,,1,0,7
D0792,C0183,U010,21501.0,Negotiation,open,2026-02-25,,False,,Sullivan-Doyle,Wendy Cabrera,wendy.cabrera@yahoo.com,001-438-675-8428x2417,valid,Ryan Munoz,ryan.munoz@yahoo.com,rep,valid,2,2026-06-13,1.0,0.0,1.0,0.0,0.0,0.0,1,2026-04-13,0,0,5
D0793,C0383,U005,18344.11,Proposal Sent,closed,2026-03-01,,False,,"Lane, Simon And Duarte",James Palmer,james.palmer@hotmail.com,+1-873-908-0695x814,valid,Cristian Santos,cristian.santos@gmail.com,unknown,valid,1,,0.0,0.0,0.0,1.0,0.0,0.0,1,2026-10-06,0,0,3
D0794,C0285,U001,27767.45,Closed Lost,open,,2026-01-03,False,,Ray Llc,Stacy Gomez,stacy.gomez@gmail.com,605-768-2996x291,valid,Allison Hill,allison.hillgmail.com,manager,malformed,0,,,,,,,,3,2026-01-08,1,2,3
D0795,C0201,U009,62094.96,Proposal Sent,lost,2026-05-18,2026-07-10,False,53.0,Sandoval-Obrien,Stanley Barnes,stanley.barnes@hotmail.com,001-634-765-4722x698,valid,Gabrielle Davis,gabrielle.davis@yahoo.com,rep,valid,0,,,,,,,,3,2026-09-03,3,0,3
D0796,C0050,U009,50529.16,Qualified,open,2025-12-13,,False,,"Davis, Burton And Williams",Amanda Diaz,amanda.diaz@gmail.com,645-462-3285,valid,Gabrielle Davis,gabrielle.davis@yahoo.com,rep,valid,2,,0.0,0.0,1.0,1.0,0.0,0.0,0,,0,0,4
D0797,C0075,U011,9289.79,Closed Lost,open,2026-03-19,,False,,Mckee-Lee,,laura.alexander@yahoo.com,001-368-386-2392x40758,valid,Monica Herrera,monica.herreragmail.com,rep,malformed,2,,1.0,0.0,0.0,0.0,1.0,0.0,1,2026-03-10,0,1,5
D0798,C0252,U009,67076.88,Closed Lost,lost,,,False,,Knight Plc,Nicholas Hill,nicholas.hill@hotmail.com,+1-721-982-7448,valid,Gabrielle Davis,gabrielle.davis@yahoo.com,rep,valid,2,2025-11-09,1.0,0.0,0.0,1.0,0.0,0.0,0,,0,0,4
D0799,C0360,U013,84750.29,Closed Won,won,,,False,,Guzman-Camacho,Jennifer Cox,jennifer.cox@hotmail.com,662-931-9818,valid,Lisa Hensley,lisa.hensley@yahoo.com,rep,valid,3,,0.0,1.0,1.0,1.0,0.0,0.0,0,,0,0,6
D0800,C0048,U013,65487.5,Prospecting,open,2026-01-08,,False,,Little-Stevens,Stephanie Marshall,stephanie.marshall@yahoo.com,+1-982-317-5946x47436,valid,Lisa Hensley,lisa.hensley@yahoo.com,rep,valid,2,2026-02-05,0.0,0.0,1.0,0.0,0.0,1.0,1,,0,0,5
D0801,C0228,U006,7191.51,Qualified,won,2026-01-15,,False,,Owen-Mendez,Amy Price,amy.pricegmail.com,+1-201-827-9611x4351,malformed,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,3,2026-06-10,1.0,1.0,0.0,1.0,0.0,0.0,1,2026-02-10,0,1,7
D0802,C0130,U008,55799.39,Proposal Sent,,,,False,,Sandoval Llc,Lonnie Hart,,+1-565-961-0143x8889,missing,Gina Moore,gina.moore@yahoo.com,rep,valid,1,,0.0,0.0,1.0,0.0,0.0,0.0,3,2026-10-04,3,0,5
D0803,C0184,U014,73059.58,Negotiation,lost,,2026-07-12,False,,"Stokes, Hines And White",Gabriela Davis,gabriela.davis@yahoo.com,346.955.4947,valid,Michele Williams,michele.williams@gmail.com,rep,valid,2,,0.0,0.0,1.0,0.0,0.0,1.0,0,,0,0,4
D0804,C0158,U006,39082.7,Prospecting,lost,2026-04-16,,False,,"Williams, Evans And Wilkins",Tristan Bond,tristan.bond@hotmail.com,001-883-717-1210x0323,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,2,2026-01-10,1.0,0.0,0.0,0.0,1.0,0.0,0,,0,0,4
D0805,C0375,U013,2163.24,Proposal Sent,closed,2025-12-16,,False,,Scott-Allen,Jennifer Smith,jennifer.smith@gmail.com,(666)442-1476,valid,Lisa Hensley,lisa.hensley@yahoo.com,rep,valid,1,,0.0,0.0,1.0,0.0,0.0,0.0,0,,0,0,2
D0806,C0431,U002,57374.07,Proposal Sent,lost,,,False,,"Hayden, Fowler And Torres",Michael Thompson,michael.thompson@hotmail.com,+1-370-923-1643x348,valid,Noah Rhodes,noah.rhodes@gmail.com,manager,valid,2,2025-11-14,1.0,0.0,0.0,1.0,0.0,0.0,0,,0,0,4
D0807,C0054,U002,78107.94,Qualified,open,2026-02-12,,False,,"Garcia, Burns And Russell",Amanda Wood,amanda.wood@yahoo.com,,valid,Noah Rhodes,noah.rhodes@gmail.com,manager,valid,2,2026-06-22,1.0,1.0,0.0,0.0,0.0,0.0,1,,1,0,5
D0808,C0033,U006,19255.04,Negotiation,,,,False,,"Pierce, Bell And Chavez",David Griffith,david.griffith@yahoo.com,682-333-7498,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,1,,0.0,0.0,0.0,1.0,0.0,0.0,0,,0,0,2
D0809,C0077,U008,48945.25,Qualified,won,2026-04-06,,False,,Brooks Inc,Brett Espinoza,brett.espinoza@yahoo.com,(220)347-2779,valid,Gina Moore,gina.moore@yahoo.com,rep,valid,2,2026-07-23,1.0,0.0,0.0,1.0,0.0,0.0,2,,1,1,6
D0810,C0399,U007,19159.66,Closed Lost,won,2026-06-02,,False,,"Wu, Fitzgerald And Brewer",Michelle Armstrong,michelle.armstrong@hotmail.com,981-281-3989x0983,valid,Abigail Shaffer,abigail.shaffer@gmail.com,rep,valid,1,,0.0,0.0,1.0,0.0,0.0,0.0,1,,0,0,3
D0811,C0042,U003,8322.71,Prospecting,won,,,False,,Pierce-Tran,Willie Durham,willie.durham@yahoo.com,527-948-4677,valid,Angie Henderson,angie.hendersongmail.com,manager,malformed,3,2026-04-08,1.0,2.0,0.0,0.0,0.0,0.0,3,,0,3,9
D0812,C0092,U014,76228.88,Prospecting,open,,,False,,"Travis, Reed And Ross",Kayla Rodriguez,kayla.rodriguez@gmail.com,514.473.2104x696,valid,Michele Williams,michele.williams@gmail.com,rep,valid,3,2025-12-03,1.0,2.0,0.0,0.0,0.0,0.0,0,,0,0,6
D0813,C0176,U007,59017.0,Closed Lost,,,2026-07-12,False,,Jackson Group,Lee Steele,lee.steele@gmail.com,(353)507-4505x4447,valid,Abigail Shaffer,abigail.shaffer@gmail.com,rep,valid,2,,0.0,1.0,0.0,0.0,0.0,1.0,2,,0,2,6
D0814,C0197,U014,66886.54,Prospecting,closed,,,False,,Montoya-Miller,Kenneth Miller,kenneth.miller@yahoo.com,,valid,Michele Williams,michele.williams@gmail.com,rep,valid,2,,0.0,1.0,0.0,0.0,0.0,1.0,3,2026-06-23,2,1,7
D0815,C0311,U003,14067.27,Negotiation,lost,,,False,,"Nichols, Frey And Cook",Anthony Shea,anthony.sheagmail.com,,malformed,Angie Henderson,angie.hendersongmail.com,manager,malformed,1,,0.0,0.0,0.0,0.0,1.0,0.0,1,2026-08-05,0,1,3
D0816,C0132,U009,80267.53,Prospecting,,,,False,,Davis-Bowen,Austin Williams,austin.williams@hotmail.com,405-712-3828,valid,Gabrielle Davis,gabrielle.davis@yahoo.com,rep,valid,1,,1.0,0.0,0.0,0.0,0.0,0.0,3,2026-04-12,2,0,5
D0817,C0109,U012,66161.1,Proposal Sent,lost,2025-11-27,2026-02-07,False,72.0,Mitchell And Sons,Pamela Good,pamela.goodgmail.com,+1-865-467-6618x2512,malformed,Jamie Arnold,jamie.arnold@hotmail.com,rep,valid,1,2025-12-01,0.0,0.0,0.0,1.0,0.0,0.0,1,,0,0,3
D0818,C0008,U006,76370.69,Closed Won,open,2025-03-11,,False,,Davis Group,Jason Shields,jason.shields@gmail.com,,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,1,,1.0,0.0,0.0,0.0,0.0,0.0,2,2026-07-26,0,0,4
D0819,C0209,U007,37058.41,Closed Won,lost,2026-05-21,2026-01-08,True,,"Lee, Palmer And Vaughan",Tyler Medina,tyler.medina@gmail.com,+1-713-236-1386x1207,valid,Abigail Shaffer,abigail.shaffer@gmail.com,rep,valid,4,2026-02-08,0.0,1.0,2.0,1.0,0.0,0.0,0,,0,0,8
D0820,C0088,U009,,Qualified,closed,,,False,,Compton Ltd,John Holmes,john.holmesgmail.com,(489)622-6801,malformed,Gabrielle Davis,gabrielle.davis@yahoo.com,rep,valid,1,,0.0,1.0,0.0,0.0,0.0,0.0,1,,1,0,3
D0821,C0355,U010,68795.97,Prospecting,open,,,False,,"Cain, Contreras And Jackson",Wayne Harris,wayne.harris@hotmail.com,583-344-0496,valid,Ryan Munoz,ryan.munoz@yahoo.com,rep,valid,0,,,,,,,,4,2026-05-30,2,1,4
D0822,C0052,U008,54399.35,,open,,,False,,Chambers-Chambers,Samantha Bentley,samantha.bentley@COMPANY.COM,337-909-8593,placeholder,Gina Moore,gina.moore@yahoo.com,rep,valid,2,2025-12-09,0.0,0.0,1.0,1.0,0.0,0.0,2,2026-02-16,2,0,6
D0823,C0106,U004,11060.84,Closed Lost,closed,,,False,,"Walker, Bernard And Mendoza",William Brooks,,001-387-383-3918x785,missing,Daniel Wagner,daniel.wagner@yahoo.com,admin,valid,2,2026-07-12,0.0,0.0,2.0,0.0,0.0,0.0,1,2026-06-11,1,0,5
D0824,C0209,U014,66813.37,Closed Won,open,,,False,,"Lee, Palmer And Vaughan",Tyler Medina,tyler.medina@gmail.com,+1-713-236-1386x1207,valid,Michele Williams,michele.williams@gmail.com,rep,valid,1,2025-12-05,0.0,0.0,1.0,0.0,0.0,0.0,0,,0,0,2
D0825,C0340,U004,2797.0,Prospecting,lost,,2026-04-02,False,,"Marsh, Nelson And Wolfe",Joseph Bell,joseph.bell@gmail.com,3285457652,valid,Daniel Wagner,daniel.wagner@yahoo.com,admin,valid,2,,0.0,2.0,0.0,0.0,0.0,0.0,3,2026-07-30,1,1,7
D0826,C0160,U006,47904.26,Qualified,lost,2026-12-05,2026-06-14,True,,"Foster, Johnson And Vega",Daniel Lopez,daniel.lopez@yahoo.com,220.399.9347x687,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,5,2026-07-12,1.0,1.0,2.0,0.0,0.0,1.0,1,,0,1,11
D0827,C0216,U003,76998.31,Closed Won,open,2025-11-02,,False,,"Riley, Hammond And Lewis",Dean Shannon,dean.shannongmail.com,+1-972-356-3942,malformed,Angie Henderson,angie.hendersongmail.com,manager,malformed,1,2025-12-02,0.0,0.0,1.0,0.0,0.0,0.0,0,,0,0,2
D0828,C0254,U002,14780.94,Closed Won,won,2026-05-12,2026-07-24,False,73.0,Davidson-Rodriguez,,andrea.conley@gmail.com,(803)917-3109,valid,Noah Rhodes,noah.rhodes@gmail.com,manager,valid,4,2026-08-06,2.0,0.0,2.0,0.0,0.0,0.0,2,,2,0,10
D0829,C0076,U001,49244.79,,open,2026-12-03,,False,,Miller-Martin,Jose Guerra,jose.guerra@gmail.com,575.806.0685,valid,Allison Hill,allison.hillgmail.com,manager,malformed,2,2026-01-20,0.0,0.0,1.0,0.0,1.0,0.0,1,2026-01-16,1,0,5
D0830,C0394,U006,,Qualified,won,2026-05-18,,False,,"Mclaughlin, Garcia And Black",Richard Gibson,richard.gibson@gmail.com,001-766-811-0627x371,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,2,,1.0,1.0,0.0,0.0,0.0,0.0,1,,0,1,5
D0831,C0390,U005,79570.49,Prospecting,won,,,False,,Ramos Inc,Kelly Jones,kelly.jones@yahoo.com,,valid,Cristian Santos,cristian.santos@gmail.com,unknown,valid,1,,0.0,0.0,0.0,0.0,0.0,1.0,0,,0,0,2
D0832,C0231,U010,,Prospecting,open,2025-11-21,,False,,Obrien And Sons,Jared Smith,jared.smith@gmail.com,(981)881-8451x84894,valid,Ryan Munoz,ryan.munoz@yahoo.com,rep,valid,3,2026-05-02,1.0,0.0,0.0,2.0,0.0,0.0,3,2026-07-27,1,2,9
D0833,C0183,U014,42501.59,Proposal Sent,lost,,,False,,Sullivan-Doyle,Wendy Cabrera,wendy.cabrera@yahoo.com,001-438-675-8428x2417,valid,Michele Williams,michele.williams@gmail.com,rep,valid,3,2026-01-06,0.0,0.0,3.0,0.0,0.0,0.0,1,,1,0,7
D0834,C0105,U011,54401.58,Closed Won,lost,,,False,,Griffin Llc,Elizabeth Sharp,elizabeth.sharp@gmail.com,653-701-7426x841,valid,Monica Herrera,monica.herreragmail.com,rep,malformed,2,2026-09-07,0.0,0.0,0.0,1.0,1.0,0.0,0,,0,0,4
D0835,C0089,U011,82988.98,Prospecting,open,,,False,,Martin Ltd,Travis Stone,travis.stone@yahoo.com,343-484-2498,valid,Monica Herrera,monica.herreragmail.com,rep,malformed,4,2026-05-13,2.0,0.0,0.0,2.0,0.0,0.0,2,2026-03-03,2,0,10
D0836,C0003,U003,17602.58,Closed Lost,won,,,False,,"Ross, Robinson And Bright",,ann.williams@gmail.com,(626)291-6697,valid,Angie Henderson,angie.hendersongmail.com,manager,malformed,1,2026-07-18,0.0,1.0,0.0,0.0,0.0,0.0,1,2026-06-01,1,0,3
D0837,C0108,U014,3963.05,Closed Won,open,2026-01-14,,False,,"Brown, Ford And Roman",Jennifer Velasquez,jennifer.velasquez@hotmail.com,391.906.5180,valid,Michele Williams,michele.williams@gmail.com,rep,valid,4,2026-01-01,0.0,1.0,1.0,0.0,1.0,1.0,1,,1,0,9
D0838,C0100,U002,26075.79,Closed Won,closed,,,False,,Castro-Michael,Donna Berry,donna.berry@hotmail.com,(565)624-0415x7473,valid,Noah Rhodes,noah.rhodes@gmail.com,manager,valid,0,,,,,,,,0,,0,0,0
D0839,C0126,U003,10091.7,Proposal Sent,won,2025-12-29,,False,,Taylor Llc,Charles Jackson,,,missing,Angie Henderson,angie.hendersongmail.com,manager,malformed,0,,,,,,,,1,,0,1,1
D0840,C0218,U008,53513.07,Closed Won,won,,,False,,Robinson Group,Dennis Young,dennis.young@hotmail.com,385.667.7005,valid,Gina Moore,gina.moore@yahoo.com,rep,valid,1,,0.0,0.0,0.0,0.0,1.0,0.0,1,2026-07-01,0,1,3
D0841,C0226,U003,22630.82,Prospecting,closed,,,False,,"Manning, Smith And Mills",Jaime Harris,jaime.harris@yahoo.com,,valid,Angie Henderson,angie.hendersongmail.com,manager,malformed,2,2026-08-07,1.0,0.0,0.0,1.0,0.0,0.0,0,,0,0,4
D0842,C0015,U002,67539.85,Qualified,lost,,2026-08-05,False,,"Smith, Jones And Ware",Kimberly Davenport,kimberly.davenport@hotmail.com,+1-526-520-4505,valid,Noah Rhodes,noah.rhodes@gmail.com,manager,valid,2,2026-03-15,0.0,1.0,0.0,0.0,1.0,0.0,0,,0,0,4
D0843,C0072,U013,2304.36,Negotiation,open,2025-11-05,,False,,Ponce-Hale,Kurt Hurley,kurt.hurley@yahoo.com,+1-265-728-1685,valid,Lisa Hensley,lisa.hensley@yahoo.com,rep,valid,1,,0.0,0.0,0.0,0.0,0.0,1.0,0,,0,0,2
D0844,C0402,U006,,Proposal Sent,closed,2025-11-11,,False,,Farley-Gregory,Tyrone White,tyrone.white@hotmail.com,8463152654,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,0,,,,,,,,0,,0,0,0
D0845,C0140,U012,64642.8,Prospecting,lost,2026-03-13,,False,,Werner-Carter,Tiffany Robertson,tiffany.robertson@hotmail.com,726-504-2232,valid,Jamie Arnold,jamie.arnold@hotmail.com,rep,valid,0,,,,,,,,0,,0,0,0
D0846,C0248,U008,11458.13,Prospecting,won,,2026-01-20,False,,Huang Llc,Sandra Martinez,sandra.martinez@hotmail.com,567.930.3718,valid,Gina Moore,gina.moore@yahoo.com,rep,valid,1,,0.0,0.0,1.0,0.0,0.0,0.0,2,,1,0,4
D0847,C0010,U005,,Prospecting,open,2026-04-06,,False,,Baker-Bowers,Jay Bernard,jay.bernard@hotmail.com,+1-972-434-3098x05009,valid,Cristian Santos,cristian.santos@gmail.com,unknown,valid,1,,0.0,1.0,0.0,0.0,0.0,0.0,1,,0,1,3
D0848,C0269,U009,2858.74,Prospecting,lost,2026-09-02,2026-05-05,True,,Berry Group,Susan Murphy,susan.murphy@COMPANY.COM,+1-423-829-8324,placeholder,Gabrielle Davis,gabrielle.davis@yahoo.com,rep,valid,2,,2.0,0.0,0.0,0.0,0.0,0.0,1,,0,0,5
D0849,C0160,U013,47963.59,Closed Won,lost,,,False,,"Foster, Johnson And Vega",Daniel Lopez,daniel.lopez@yahoo.com,220.399.9347x687,valid,Lisa Hensley,lisa.hensley@yahoo.com,rep,valid,2,,0.0,1.0,0.0,1.0,0.0,0.0,1,,0,0,5
D0850,C0248,U014,10079.0,Prospecting,lost,2025-12-25,,False,,Huang Llc,Sandra Martinez,sandra.martinez@hotmail.com,567.930.3718,valid,Michele Williams,michele.williams@gmail.com,rep,valid,3,2026-07-13,0.0,1.0,1.0,0.0,0.0,1.0,1,,0,1,7
D0851,C0435,U012,8849.4,Closed Won,won,,,False,,Hale-Williams,Brooke Khan,brooke.khan@hotmail.com,913-476-8151x1856,valid,Jamie Arnold,jamie.arnold@hotmail.com,rep,valid,2,,1.0,1.0,0.0,0.0,0.0,0.0,1,,0,0,5
D0852,C0130,U013,5508.28,Prospecting,open,,,False,,Sandoval Llc,Lonnie Hart,,+1-565-961-0143x8889,missing,Lisa Hensley,lisa.hensley@yahoo.com,rep,valid,4,2026-05-06,0.0,2.0,1.0,0.0,0.0,1.0,1,2026-03-19,0,0,9
D0853,C0192,U005,50218.34,Qualified,open,2026-01-25,,False,,Newman-Bryant,Deborah Williams,deborah.williamsgmail.com,(204)455-6110,malformed,Cristian Santos,cristian.santos@gmail.com,unknown,valid,0,,,,,,,,0,,0,0,0
D0854,C0447,U014,57297.64,Closed Won,,2026-09-01,,False,,Alexander-Wagner,Paige Weiss,paige.weiss@yahoo.com,4666149828,valid,Michele Williams,michele.williams@gmail.com,rep,valid,2,,2.0,0.0,0.0,0.0,0.0,0.0,2,2025-11-20,1,1,6
D0855,C0141,U006,,Closed Lost,won,,,False,,"Long, Thomas And Chen",Jaime Jones,jaime.jones@gmail.com,(884)557-7590x1751,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,2,,1.0,1.0,0.0,0.0,0.0,0.0,0,,0,0,4
D0856,C0333,U011,7774.56,Proposal Sent,open,2026-04-16,,False,,Cordova Plc,Erin Thornton,erin.thornton@yahoo.com,292-897-5170x2814,valid,Monica Herrera,monica.herreragmail.com,rep,malformed,6,2026-01-17,1.0,2.0,1.0,1.0,0.0,1.0,1,,1,0,13
D0857,C0195,U004,18923.23,Closed Lost,open,,2026-01-06,False,,Pena-Smith,Kelly Manning,kelly.manning@hotmail.com,001-935-788-9163,valid,Daniel Wagner,daniel.wagner@yahoo.com,admin,valid,2,2026-07-12,0.0,0.0,0.0,2.0,0.0,0.0,0,,0,0,4
D0858,C0358,U008,10322.65,Qualified,closed,,,False,,"Jennings, Evans And Graham",Ronald Brown,ronald.brown@gmail.com,(644)924-9363x12303,valid,Gina Moore,gina.moore@yahoo.com,rep,valid,3,2025-11-28,1.0,0.0,0.0,0.0,1.0,1.0,1,,0,1,7
D0859,C0437,U010,,Closed Lost,won,,2026-07-31,False,,Kelley And Sons,Jessica Ruiz,,322-209-1241x862,missing,Ryan Munoz,ryan.munoz@yahoo.com,rep,valid,3,2026-04-03,0.0,1.0,1.0,1.0,0.0,0.0,1,2026-06-21,1,0,7
D0860,C0327,U002,74662.39,Qualified,,,,False,,"Wilson, Mendoza And Crosby",Tina Clark,tina.clark@hotmail.com,001-335-954-8640x15577,valid,Noah Rhodes,noah.rhodes@gmail.com,manager,valid,3,2025-11-12,0.0,1.0,1.0,0.0,1.0,0.0,2,,1,1,8
D0861,C0014,U008,30888.39,Closed Lost,,,,False,,"Clark, Cooper And Watts",Kathy King,kathy.king@gmail.com,,valid,Gina Moore,gina.moore@yahoo.com,rep,valid,1,,0.0,1.0,0.0,0.0,0.0,0.0,1,2026-05-05,0,0,3
D0862,C0075,U007,29367.25,Closed Lost,lost,2025-12-25,,False,,Mckee-Lee,,laura.alexander@yahoo.com,001-368-386-2392x40758,valid,Abigail Shaffer,abigail.shaffer@gmail.com,rep,valid,1,,1.0,0.0,0.0,0.0,0.0,0.0,1,2025-12-27,0,1,3
D0863,C0097,U005,51103.11,Proposal Sent,lost,,,False,,Cabrera-Richardson,Veronica Silva,veronica.silva@hotmail.com,001-809-474-9930x972,valid,Cristian Santos,cristian.santos@gmail.com,unknown,valid,2,2025-05-12,0.0,1.0,0.0,1.0,0.0,0.0,3,2025-11-28,1,1,7
D0864,C0326,U004,5937.0,Prospecting,won,2026-01-08,,False,,"Gilmore, Fitzgerald And Brown",Megan Barron,megan.barron@gmail.com,(757)590-5528x1832,valid,Daniel Wagner,daniel.wagner@yahoo.com,admin,valid,4,2026-04-02,1.0,0.0,0.0,2.0,1.0,0.0,2,2026-04-16,0,2,10
D0865,C0113,U010,9958.91,Closed Won,lost,,,False,,"Simpson, Compton And David",Rachel Flores,rachel.flores@yahoo.com,(824)862-8733x42708,valid,Ryan Munoz,ryan.munoz@yahoo.com,rep,valid,2,,0.0,0.0,0.0,1.0,0.0,1.0,0,,0,0,4
D0866,C0398,U004,25546.22,Closed Won,won,,2026-09-04,False,,Harrington-Alvarez,Lisa Gill,lisa.gill@hotmail.com,+1-777-272-5199x6636,valid,Daniel Wagner,daniel.wagner@yahoo.com,admin,valid,0,,,,,,,,0,,0,0,0
D0867,C0430,U012,27811.89,Proposal Sent,open,,,False,,"Johnson, Floyd And Weeks",Troy Rivera,troy.rivera@hotmail.com,+1-399-766-3618x637,valid,Jamie Arnold,jamie.arnold@hotmail.com,rep,valid,3,2026-11-05,2.0,0.0,1.0,0.0,0.0,0.0,1,2025-11-05,0,1,7
D0868,C0007,U011,3239.04,Closed Lost,lost,2026-06-13,,False,,Jones Ltd,Austin Johnson,,,missing,Monica Herrera,monica.herreragmail.com,rep,malformed,3,2026-11-01,1.0,1.0,0.0,1.0,0.0,0.0,2,2025-11-18,1,1,8
D0869,C0300,U006,74413.75,Closed Lost,open,,,False,,"Miller, Cross And Fox",Nicole Ramirez,nicole.ramirez@hotmail.com,689-213-7189,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,2,2025-06-11,0.0,0.0,2.0,0.0,0.0,0.0,0,,0,0,4
D0870,C0344,U005,43512.73,Proposal Sent,closed,2025-11-11,,False,,Patton Plc,Steven Lopez,steven.lopez@yahoo.com,5123495528,valid,Cristian Santos,cristian.santos@gmail.com,unknown,valid,1,,0.0,0.0,0.0,0.0,1.0,0.0,0,,0,0,2
D0871,C0372,U006,,Closed Lost,,,,False,,Wilson-Woodard,Jeremy Zhang Md,jeremy.zhang.md@yahoo.com,512.215.1342x2849,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,1,2025-12-12,0.0,1.0,0.0,0.0,0.0,0.0,0,,0,0,2
D0872,C0152,U012,66172.95,Negotiation,closed,,,False,,Yang Inc,Scott Sanchez,scott.sanchez@yahoo.com,(662)320-8635x365,valid,Jamie Arnold,jamie.arnold@hotmail.com,rep,valid,0,,,,,,,,0,,0,0,0
D0873,C0136,U011,13849.68,Closed Lost,open,2026-01-21,,False,,"Taylor, Reyes And Lopez",Melissa Brewer,melissa.brewer@gmail.com,+1-227-742-2579,valid,Monica Herrera,monica.herreragmail.com,rep,malformed,3,2026-03-20,1.0,0.0,1.0,1.0,0.0,0.0,1,,1,0,7
D0874,C0015,U004,63654.0,Closed Won,lost,2025-12-14,2026-01-12,False,29.0,"Smith, Jones And Ware",Kimberly Davenport,kimberly.davenport@hotmail.com,+1-526-520-4505,valid,Daniel Wagner,daniel.wagner@yahoo.com,admin,valid,1,,0.0,0.0,0.0,1.0,0.0,0.0,2,2026-08-06,0,2,4
D0875,C0226,U009,30628.56,Qualified,won,,,False,,"Manning, Smith And Mills",Jaime Harris,jaime.harris@yahoo.com,,valid,Gabrielle Davis,gabrielle.davis@yahoo.com,rep,valid,1,2026-01-03,0.0,0.0,0.0,0.0,0.0,1.0,2,,1,0,4
D0876,C0292,U009,37693.88,Negotiation,open,,,False,,Callahan Plc,Jack White,jack.white@hotmail.com,457-370-1715x77245,valid,Gabrielle Davis,gabrielle.davis@yahoo.com,rep,valid,2,2026-04-04,0.0,1.0,0.0,0.0,0.0,1.0,1,2026-07-27,0,0,5
D0877,C0005,U008,58357.08,Qualified,,,,False,,Farmer-Ryan,Kerry Smith,kerry.smith@yahoo.com,401.454.3039x1171,valid,Gina Moore,gina.moore@yahoo.com,rep,valid,5,,1.0,2.0,1.0,1.0,0.0,0.0,0,,0,0,10
D0878,C0153,U008,68282.05,Negotiation,open,,,False,,"Watson, Shaw And Winters",Robert Jarvis,robert.jarvis@yahoo.com,774-545-1870,valid,Gina Moore,gina.moore@yahoo.com,rep,valid,3,2026-09-02,1.0,0.0,1.0,1.0,0.0,0.0,0,,0,0,6
D0879,C0299,U002,27036.1,Prospecting,,2026-01-09,,False,,Kelly-Lopez,Laura Bradford,laura.bradford@gmail.com,001-384-968-9500x975,valid,Noah Rhodes,noah.rhodes@gmail.com,manager,valid,4,2026-02-09,0.0,3.0,0.0,1.0,0.0,0.0,1,2026-05-25,0,1,9
D0880,C0069,U006,57054.72,Negotiation,closed,2026-06-01,,False,,Vargas-Bell,Joel Johnson,joel.johnson@yahoo.com,511-799-8679x8079,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,1,,0.0,0.0,0.0,0.0,1.0,0.0,1,,0,1,3
D0881,C0072,U012,,Proposal Sent,lost,,,False,,Ponce-Hale,Kurt Hurley,kurt.hurley@yahoo.com,+1-265-728-1685,valid,Jamie Arnold,jamie.arnold@hotmail.com,rep,valid,2,2025-12-18,0.0,0.0,0.0,1.0,0.0,1.0,4,2026-06-16,1,2,8
D0882,C0410,U011,82236.72,Closed Won,lost,,,False,,"Lee, Rodgers And Chambers",Casey Chapman,casey.chapmangmail.com,001-912-249-3843x0894,malformed,Monica Herrera,monica.herreragmail.com,rep,malformed,2,2025-12-25,0.0,0.0,0.0,1.0,0.0,1.0,0,,0,0,4
D0883,C0284,U007,58557.0,Negotiation,open,,,False,,Rivera Llc,Karen Wells,karen.wells@gmail.com,+1-727-227-8576x0849,valid,Abigail Shaffer,abigail.shaffer@gmail.com,rep,valid,0,,,,,,,,0,,0,0,0
D0884,C0154,U002,47076.86,Negotiation,,2026-04-01,,False,,Elliott-Torres,Julie Vargas,julie.vargas@yahoo.com,001-838-632-0603x85050,valid,Noah Rhodes,noah.rhodes@gmail.com,manager,valid,5,2026-06-18,3.0,0.0,0.0,1.0,1.0,0.0,0,,0,0,10
D0885,C0265,U008,79562.46,Negotiation,closed,2026-09-06,,False,,Smith-Benson,Jerry Johnson,jerry.johnson@gmail.com,,valid,Gina Moore,gina.moore@yahoo.com,rep,valid,3,2026-06-17,2.0,0.0,0.0,0.0,0.0,1.0,0,,0,0,6
